0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2020 年 7 月
推出日期,約 2020 年 7 月
價格,約 HK$999更新日期：2020-08-09
網絡系統,GSM：B2/3/5/8 WCDMA：B1/2/4/5/8 LTE-FDD: B1/2/3/4/5/7/8/20/28 LTE-TDD版本2：B38/40
Sim 咭情況,三咭槽設計 4G + 4G + Micro SD (最高 512GB)
操作系統,Android
操作介面,MIUI 11
中央處理器,MediaTek Helio G80
圖像處理器,"Mali-G52 MC2, 950 MHz"
操作系統及版本,Android 10
機身顏色,碳纖灰、晚霞紫、海洋綠
尺寸,163.32 x 77.01 x 9.1 mm
重量,198 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.53 吋
螢幕類別,TFT
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 1300像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,後置鏡頭 13MP + 8MP + 5MP + 2MP四鏡頭 13MP廣角鏡頭 F / 2.2，FOV 75.2°，AF 8MP超廣角鏡頭 FOV 118°，F / 2.2，FF 5MP微距鏡頭 F / 2.4，FF（4cm）， 2MP景深鏡頭 F / 2.4，FF 萬花筒 超廣角模式 微距模式 HDR 人像模式 前置鏡頭 - 8MP自拍鏡頭 F / 2.0，FOV 77.8°，FF 手勢拍照 人像模式 HDR 螢幕閃動 倒數計時自拍 影片 1080P，30fps 支援720p，30fps
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"GPS,Galileo,GLONASS,北斗"
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
