0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2021 年 4 月
推出日期,約 2021 年 5 月
不同版本,8GB+128GB HK$379812GB+256GB HK$4698
價格,"約 HK$3,798更新日期：2021-06-30"
網絡系統,5G (頻段：N1/N3/N8/N28/N41/N77/N78) FDD LTE (頻段B1/B2/B3/B4/B5/B7/B8/B18/B19/B20/B26/B28) TDD LTE (頻段B34/B38/B39/B40/B41) WCDMA（頻段B1/2/4/5/6/8/9/19 ） GSM（頻段B2，B3，B5，B8）
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 870
圖像處理器,Adreno 650
操作系統及版本,Android 11
機身顏色,灰、黑
尺寸,163.83 x 76.35 x 9.9 mm
重量,210 gram
操控,輕觸式
電池種類,4500mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB/12GB RAM
ROM 容量,128GB/256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2400 x 1080
螢幕備註,144Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,5x
視像鏡頭,2000 萬像素
閃光燈,LED 閃光燈
相機功能,"後置相機 4800萬超清主攝 IMX582，1/2"" 感光元件，f/1.79大光圈 120°超廣角鏡頭 800萬像素，AI 畸變矯正算法 微距鏡頭 500萬像素 後置相機支持 4800萬超清丨AI 相機丨全景模式丨超級夜景丨文檔模式丨身份證影印模式丨後置美顏丨VLOG 視頻丨延時攝影丨 視頻美顏丨視頻防抖丨960fps 慢動作拍攝丨微距視頻拍攝丨短視頻錄製丨人像模式背景虛化丨專業模式丨動態照片丨 倒計時拍照丨水平儀丨參考線"
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2 支持aptX & aptX HD & aptX Adaptive & LDAC & LHDC高清音
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n/ac/ax
gps 功能,GPS，Galileo，GLONASS，北斗，QZSS，A-GPS輔助定位
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 120W 快速充電
