0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2012 年 10 月
推出日期,約 2012 年 10 月
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,APQ8064 四核1.5GHz
操作系統及版本,Android OS 4.1
機身顏色,白色
尺寸,126 x 62 x 10.2 mm
重量,145 gram
電池種類,2000 mAh
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,2GB RAM
ROM 容量,-
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,-
螢幕解像度,1280 x 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,200 萬像素
閃光燈,支援
相機功能,背照式 800 萬像素 27mm 鏡頭
短片拍攝,mp4
短片解像度,1920 x 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,支援
短片播放格式,支援
收音機,不詳
串流播放格式,支援
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,不支援
流動數據,"HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WIFI / WAPI（802.11 b/g/n）
gps 功能,GPS / A-GPS / GLONASS
電腦連線,-
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.xiaomi.com/mi2
