0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2022 年 2 月
推出日期,約 2022 年 2 月
價格,"約 HK$1,499更新日期：2022-02-18"
網絡系統,2G：GSM：850 900 1800 1900MHz3G：WCDMA：1/2/4/5/84G：LTE FDD：1/2/3/4/5/7/8/20/284G：LTE TDD：38/40/41（B41 2535-2655MHz）
Sim 咭情況,三咭槽設計
操作系統,Android
操作介面,MIUI 13
中央處理器,Snapdragon 680
圖像處理器,Qualcomm Adreno 610 GPU
操作系統及版本,Android 11
機身顏色,星空藍、暮光藍、石墨灰
尺寸,159.87 X 73.87 X 8.09 mm
重量,179 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM
ROM 容量,128GB ROM
可擴充記憶,micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.43 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,90Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 5000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1300 萬像素
閃光燈,支援
相機功能,"後置鏡頭 5,000 萬像素廣角鏡頭f/1.8800 萬像素超廣角鏡頭f/2.2FOV 118°200 萬像素微距鏡頭f/2.4200 萬像素景深鏡頭f/2.4後置鏡頭影片拍攝1080p，1920x1080 | 30fps720p，1280x720 | 30fps 前置鏡頭 1,300 萬像素前置鏡頭f/2.4前置鏡頭影片拍攝1080p，1920x1080 | 30fps720p，1280x720 | 30fps"
短片拍攝,MP4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n/ac
gps 功能,GPS：L1 | GLONASS：G1 | Compass：B1I
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
