0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2021 年 4 月
推出日期,約 2021 年 4 月
價格,"約 HK$2,299更新日期：2021-06-30"
網絡系統,4G:LTE FDD B1/2/3/4/5/7/8/20/28 4G:LTE TDD B38/40/41(2535-2655MHz) 3G:WCDMA B1/2/4/5/8 2G:GSM 850 900 1800 1900 MHz
Sim 咭情況,nano SIM X2 + Micro SD X 1
操作系統,Android
中央處理器,Snapdragon 732G
圖像處理器,Adreno 618 GPU
操作系統及版本,Android 11
機身顏色,冰川藍、漸變銅、瑪瑙灰
尺寸,164 X 76.5 X 8.1 mm
重量,193 gram
操控,輕觸式
電池種類,5020mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM
ROM 容量,128GB ROM
可擴充記憶,micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.67 吋
螢幕類別,AMOLED
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 1.08 億像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,10X
視像鏡頭,1600 萬像素
閃光燈,LED
相機功能,108MP 廣角相機 0.7μm 像素，9合1〜2.1μm 超級像素 1 / 1.52 吋感光元件 f/1.9 800 萬像素超廣角相機 FOV 118° f/2.2 500 萬像素長焦微距鏡頭 f/2.4 AF 200 萬像素景深鏡頭 f/2.4 後置鏡頭拍照功能 長曝光模式 六個效果（人群移動，油畫，霓虹燈軌跡，光影塗鴉，星空，星軌） 照片複製 夜景模式 2.0 108MP 模式 後置鏡頭拍照功能 影片複製 雙視訊 超級防抖 Pro 縮時攝錄 長焦微距鏡頭縮時影片 影片微距模式 後置鏡頭影片錄製 4K，30fps 1080P，30fps / 60fps 720p，30fps 慢動作影片拍攝: 1080P，120fps 720P，120fps / 240fps / 960fps
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.1
紅外線支援,支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,2.4GHz/5GHz Wi-Fi
gps 功能,GPS：L1 | 伽利略 E1 | GLONASS L1 | 北斗 B1
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
