0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2013 年 9 月
推出日期,約 2013 年 9 月
價格,"約 HK$1,880更新日期：2015-07-31"
網絡系統,2G:GSM 850/900/1800/1900MHz 3G:WCDMA 850/900/1900/2100MHz
操作系統,Android
中央處理器,Qualcomm Snapdragon 800 8274AB 四核 2.3GHz
圖像處理器,Adreno330
操作系統及版本,Android 4.3
機身顏色,黑、銀
尺寸,144 x 73.6 x 8.1 mm
重量,145 gram
操控,輕觸式
電池種類,3050 mAh 內建式鋰電池
可更換電池,不支援
通話時間,3G 最長可達 15 小時
備用時間,3G 最長可達 320 小時
RAM 容量,2GB RAM
ROM 容量,16GB / 64GB ROM
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1920 x 1080
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,1 X
數碼變焦,3X
視像鏡頭,200 萬像素前置鏡頭
閃光燈,雙 LED 閃光燈
相機功能,支援 RAW 檔案拍攝
短片拍攝,前後鏡頭均支援 1080P 錄影
短片解像度,1920 x 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,"GPS ,GLONASS, AGPS"
電腦連線,USB 2.0
視頻輸出,DLNA
