0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2021 年 4 月
推出日期,約 2021 年 4 月
價格,"約 HK$1,499更新日期：2021-06-30"
網絡系統,4G: LTE FDD B1/2/3/4/5/7/8/20/28 4G: LTE TDD B38/40/41(2535-2655MHz) 3G：WCDMA B1/2/4/5/8 2G: GSM 850 900 1800 1900 MHz
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 678
圖像處理器,Adreno 612
操作系統及版本,Android 11
機身顏色,瑪瑙灰、卵石白、湖水綠
尺寸,160.46 x 74.5 x 8.29 mm
重量,179 gram
操控,輕觸式
電池種類,5000mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB RAM
ROM 容量,128GB ROM
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.43 吋
螢幕類別,AMOLED
螢幕解像度,2400 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素 像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1300 萬像素
閃光燈,LED 閃光燈
相機功能,48MP + 8MP + 2MP + 2MP 四鏡頭相機 4800 萬像素廣角相機 1 / 2 吋感光元件 0.8μm 像素 f/1.79 800 萬像素超廣角相機 FOV 118° f/2.2 200 萬像素微距鏡頭 f/2.4 200 萬像素景深鏡頭 f/2.4 後置鏡頭拍照功能 48MP 模式 夜間模式 AI 人像模式，背景模糊和景深控制 AI 魔法換天 3.0 後置鏡頭拍照功能 影片微距模式 Pro 縮時攝錄 後置鏡頭影片錄製 4K，30fps 1080P，30fps / 60fps 720P，30fps 慢動作影片拍攝 720P 120fps / 240fps / 960fps
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,2.4GHz/5GHz Wi-Fi
gps 功能,GPS：L1 伽利略：E1 | GLONASSG1 | 北斗
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
