0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2016 年 7 月
推出日期,約 2016 年 8 月
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 /
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,MTK Heilos X20 或 X25 十核 CPU
圖像處理器,Mali T880 MP4
操作系統及版本,Android 6.0
機身顏色,灰、銀、金
尺寸,151.5 x 76.2 x 8.15 mm mm
重量,174 gram
電池種類,4050 mAg
可更換電池,不支援
通話時間,3G 最長可達 20 小時
備用時間,3G 最長可達 450 小時
RAM 容量,3GB RAM / 4GB RAM
ROM 容量,32GB ROM / 64GB ROM
可擴充記憶,Micro SD
最大支援記憶體,200GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,OLED
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,雙 LED
相機功能,雙鏡頭拍攝
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AAC, AAC+, eAAC+, WMA、FLAC、WAV"
短片播放格式,"MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth V4.2 / A2DP /
紅外線支援,支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,IEEE 802.11 a/b/g/n
gps 功能,GPS/ GLONASS/ Beidou
電腦連線,USB Type C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
