0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2018 年 1 月
推出日期,約 2018 年 1 月
價格,"約 HK$1,099更新日期：2018-02-10"
網絡系統,"4G FDD-LTE: B1 (2100 MHz), B3 (1800 MHz), B4(1700MHz), B5 (850 MHz), B7 (2600 Mhz), B8(900MHz), B20(800MHz) 4G TDD-LTE: B38 (2600 MHz), B40 (2300 MHz) 3G WCDMA: B1 (2100MHz), B2 (1900 MHz), B5 (850 MHz), B8 (900 MHz) 2G GSM: B2 (1900 MHz), B3 (1800 MHz), B5 (850 MHz), B8(900 MHz)"
Sim 咭情況,雙卡與網絡 三選二卡槽 Nano-SIM卡 / Micro-SD 擴展記憶卡 兩張 SIM 卡不能同時使用 4G 網絡， 當其中一張 SIM 卡為 4G 網絡時，另外一張 SIM 卡為 3G/2G 網絡。
操作系統,Android
操作介面,MIUI
中央處理器,Snapdragon 450
圖像處理器,Adreno 506
操作系統及版本,Android 7.1
機身顏色,金色 、淺藍色、玫瑰金、黑色
尺寸,151.8 X 72.8 X 7.7 mm
重量,157 gram
操控,輕觸式
電池種類,3300 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,TFT
螢幕解像度,1440 × 720
螢幕備註,18:9 比例
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,-
相機功能,1200 萬像素 1.25μm 5 片式鏡頭，f/2.2 光圈 雙色溫閃光燈 支援 PDAF 相位對焦 暗光畫質增強技術 HDR 高動態範圍調節技術 全景模式 連拍模式 臉部辨識功能
短片拍攝,mp4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP4,M4V,MKV,XVID,WAV,AAC,MP3,AMR,FLAC,APE"
短片播放格式,H.265 / HEVC(Main profile)、H.264 ( Baseline/Main/High profile )
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 4.2 無線技術，藍牙HID
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n 2.4G/5G WIFI 雙頻無線網
gps 功能,"GPS,AGPS,GLONASS,Beidou"
電腦連線,Micro USB
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
