0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,小米
發表日期,約 2018 年 4 月
推出日期,約 2018 年 5 月
不同版本,64GB ($3999)128GB$ (4399)
價格,"約 HK$3,999更新日期：2018-05-03"
網絡系統,GSM 850 / 900 / 1800 / 1900MHz (B2/B3/B5/B8) WCDMA 800/850/900/1700/1800/AWS-1/1900/2100MHz (B1/B2/B3/B4/B5/B6/B8/B9/B19) TD-SCDMA 1900/2000MHz (B34/B39) CDMA BC0/BC1/BC10 TDD-LTE B34/B38/B39/B40/B41 FDD-LTE B1/B2/B3/B4/B5/B7/B8/B12/B13/B17/B18/B19/B20/B25/B26/B27/B28/B29/B30
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 845
操作系統及版本,Android 8.0
機身顏色,黑、白
尺寸,150.86 X 74.9 X 8.1 mm
重量,189 gram
電池種類,3400mAh
可更換電池,不支援
通話時間,3G 最長可達 18 小時
備用時間,250小時
RAM 容量,6GB
ROM 容量,64GB / 128GB
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.99 吋
螢幕類別,-
螢幕解像度,2160x1080 FHD+
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,2 X
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,PCM、AAC/AAC+/eAAC+、MP3、AMR – NB and WB、FLAC、APE、WAV
短片播放格式,H.265/HEVC(Main profile)、H.264(Baseline/Main/High profile)、MPEG4
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n/ac
gps 功能,"GPS,Galileo,GLONASS,Beidou,AGPS"
電腦連線,USB Type-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援人面識別功能
