Post Title,Link,Date,Content
Vivo X80 Pro 相機評測：蓄勢待發,https://chinese.engadget.com//vivo-x80-pro-plus-camera-review-035904957.html,2022-06-01,"['X80 Pro 照舊搭載了後置四攝，依然是廣角主攝、超廣角、2X 人像和 5X 遠攝的經典配置，整體能覆蓋到的等效焦段是 14-125mm。其內建的影像晶片升級到了 V1+，相比上一款產品 V1，它較易被感知到的變化是進一步加強的極暗光場景成像能力和即時預覽效果，以及在遊戲時兼差插格的額外功能。這後一項特性是 Vivo 在自研晶片上新挖掘出來的潛力，對於追求畫面流暢度的玩家來說會有一定的實用價值，假以時日應該有望取代品牌長期合作夥伴 Pixelworks 的獨立顯示晶片。', '為順應這種風格取向上的調整，廠方也在 X80 Pro 的相簿 app 內新增了 XDR Photo 高動態範圍顯示的選項。在開啟之後，照片的高亮部分會更亮更真實，令到畫面更顯不同的層次，觀感會更立體、生動。不過這一效果僅限自動模式下拍出的照片，經過社交 app 處理後便會無效，所以大多數時間裡用戶是只能看著 X80 Pro 的螢幕獨樂樂啦。', '而在遠攝端和超廣角端，硬體雖然都發生了變動，但實拍水準和 X70 Pro+ 相比差別並不能算很大。其中 5X 潛望長焦此番換用了海力士的 Hi-847 感光器，畫素數和前代一樣還是 8MP，配了 f/3.4 的鏡頭也有光學防震。其畫質是有變得稍稍紮實一點（尤其是在你能善用 SuperRAW 功能的前提下），但有些場景色彩過豔，總的來說仍只是堪用。它能幫你解決「拍到」的問題但不能保證「拍好」，對如今 X80 Pro 這樣定位的機器來說這其實就能算是一塊短板了。', '至於 48MP 的超廣角相機，感光器依舊用了 Vivo 用戶已十分熟悉的 Sony IMX598，但連續兩代都跟隨在側的微雲台被拿掉了。這帶來的影響是裝置沒法再像之前那樣以較長的曝光時間來進行低感光度拍攝，畫面會呈現出一定程度的塗抹感。但如前所說，在 V1+ 的加持下夜景模式可以拍得更久，好好加以利用的話還是能保證不錯的出片率。', '值得一提的是，在 X80 Pro 的專業模式裡廠方加入了一個「地平線校正」的新功能，比較熟悉後製的人應該能猜到它其實就是幾何校正。在開啟後手機會自動幫你把拍攝對象調整到橫平豎直的狀態，在用超廣角拍建築時它能幫你省掉很多麻煩。唯一讓人有點不理解的，是 Vivo 為何要將其藏在專業模式裡，個人感覺習慣「自動檔」的用戶對此也是很有需求的。', '而告別了超廣角相機的微雲台，其實是轉投了 50mm 人像相機的懷抱。以使用場景來說，給人像端加防震本就是比超廣角端更合理的。在 X70 Pro+ 上 Vivo 也的確開始嘗試為人像相機引入光學防震模組，來到 X80 Pro 這代可能他們的技術更趨成熟，升級到微雲台也變為了可能。在有了這項技術後，筆者能明顯感到新機的 2X 拍照成功率有所提高。類似夜間拍貓這種過去不敢想的操作，居然也有不錯的效果。如果你想要體現動感，它甚至還能模擬相機上那種追焦「搖攝」的拍法呢。', '但可能是因為機器上市不久的原因，這顆相機在真正拍人時，表現跟筆者的預期倒是有一點小小的落差。它的照片整體觀感依然不俗，但細看會覺得塗抹的力度稍有點重，希望 Vivo 能在之後的韌體裡對這部分做一些微調。而在功能的部分，X80 Pro 不意外也提供了大量的成像風格、濾鏡、美顏選項。', '在繼承前代 Biotar、Sonnar、Plannar、Distagon 這四款蔡司鏡頭效果的基礎上，廠方此次也增加了新的 Cinematic 電影虛化。它拍出來的畫面會使用 2.39:1 的電影比例，並能模擬橢圓形光斑和變形鏡頭才有的「拉絲」效果，為產品帶來了更多的可玩性。', '當然，X80 Pro 背後的所有四顆相機都能啟用蔡司自然色彩模式。相比 X70 Pro+ 上的那個版本，新機開、關自然色彩飽和度上的差別會更明顯一些。筆者自己是覺得這個模式過於寡淡，但它的存在也給追求真實風格的人多了一個選擇。而在主攝以外，另外三攝的鏡頭也都是有 T* 加成的，這能給夜間錄影帶來不小的幫助。機器綜合的影片拍攝體驗比前代又有進步，這裡面 V1+ 帶來的更強效能、2X 端因微雲台到來而增強的運動拍攝能力以及更豐富的錄製模式（蔡司 Cinematic 還有八種 LUT）都帶來了不少加分。自拍方面則保持了原有水準，32MP 相機硬體沒變，但這是 Vivo 一貫的強項，筆者也沒什麼好抱怨的地方。', '只不過，和前幾台 X 系列的旗艦相比，X80 Pro 初期韌體的可靠性有所退步。它的相機在切換拍攝模式時有一定機率會出現螢幕一片全白的情況，這個臭蟲多見於暗光環境下，雖然花幾秒再換一下模式可以解決，但很容易讓你錯過拍攝時機。類似這樣的「硬傷」筆者過去是沒怎麼遇到過的，不知是不是 Vivo 推新機的節奏加快所致。除此之外，手上這台玻璃版的 X80 Pro 重量達到了 219g（素皮版也有 215g），筆者從 209g 的 X70 Pro+ 轉過來是沒覺得有額外負擔（新機的重量分配做得還挺好），但用慣輕巧手機的朋友無論是拍攝還是平日使用恐怕就要好好習慣一下了。', '作為 X70 Pro+ 的繼任者，X80 Pro 的確就是 X 系列當下最強的存在，筆者認為這一點無庸置疑。只是相比前兩次隔代改進的幅度，這一次的新旗艦會讓人感覺沒那麼過癮。再結合發表的時間選擇，很難讓人相信 Vivo 「今年沒有 Pro+」的暗示實際就意味著 X80 這一代的實力會到此為止。X80 Pro 在個人眼中可能更像是蓄勢待發裡的那個「勢」，乘著這個勢頭 X 系列先完成了定位上探，而 Vivo 的下一座影像巔峰（不管它叫什麼名字）可能就在不遠處了。']"
"Vivo X80 在台發表，定價 NT$27,990",https://chinese.engadget.com//vivo-x80-tw-101652118.html,2022-05-26,"['台灣版的 X80 搭載了 6.78 吋的 FHD+（2,400 x 1,080）AMOLED 螢幕，以及 12GB RAM、256 GB 儲存空間和 4,500mAh 電池。其後置主鏡頭為 50MP，再加上 12MP 的人像鏡及 12MP 的超廣角微距鏡，放在一個「方圓天階」的設計之中。前鏡頭則為 32MP，採用打孔屏設計。', '台灣的 X80 僅推出「極夜黑」、「都市藍」兩色（其實都市藍更偏藍綠色一些），也就是說兩款都是玻璃背蓋版本，定價 NT$27,999。即日起至 5 月 31 日止為預購期間，不同的通路預購禮也不盡相同。Vivo 實體體驗店送 B&O Beosound Explorer 藍牙音響；官方商城送 Vivo TWS 2e 真無線藍牙耳機和 NT$2,000 統一超商禮券；Line 官方商城送 Vivo TWS 2e 和 Line Points 10% 回饋；各電商通路則是送 Vivo TWS 2e 和電商購物金 NT$2,000。正式上市則是在 6 月 1 日，各位可以依照偏好的回饋方式，選擇購入的渠道囉。']"
Vivo X80、X80 Pro 想靠「雙芯」上探更高定位,https://chinese.engadget.com//vivo-x80-x80-pro-125612545.html,2022-04-25,"['而在拍攝部分，兩款產品的自拍相機均為 32MP。X80 後置三攝由 50MP 主攝、12MP 超廣角和 12MP 的 50mm 2X 人像相機組成，其中有光學防手震加持的廣角主攝會首發 1/1.49 英寸的 Sony IMX866 RGBW 感光器，另外兩攝則都會使用 IMX663，三顆鏡頭全有蔡司 T* 鍍膜。X80 Pro 的背後設有 50MP 主攝、48MP 超廣角、12MP 50mm 2X 人像和 8MP 的 5X 潛望遠攝，其中主攝端搭載訂製的 1/1.3 英寸 Samsung GNV 感光器，同時配有光學防震。Vivo 的代表技術微雲台此番出現在了 2X 人像端，四攝的鏡頭自然也都有 T* 鍍膜，在此基礎上廠方也引入了玻璃鏡片以降低色散。', '在 X70 系列上加入的蔡司虛化鏡頭包和自然色彩模式不意外也都被 X80 系列繼承，廠方同時還為用戶提供了全新的蔡司 Cinematic 電影虛化功能，力求透過對背景、光斑的調節「讓非專業人士簡單拍出電影風格」。而在 V1+ 的輔助下，新機也將具備在低於 1Lux 亮度環境下的夜景成像能力，之前介紹過的「智慧白加黑減」AI 技術（用於提升亮度準確性）以及 XDR Photo 高動態範圍顯示也都會被加以應用。最後，X80 系列將預載 OriginOS Ocean 系統出廠，和 X Fold、X Note 一樣，它們也能與平板、Windows / Mac 電腦、網頁進行協同互動。', 'Vivo X80 會提供 8+128、8+256、12+256 和 12+512 四檔配置，售價在人民幣 3,699 至 4,899 元之間。X80 Pro 的 8 Gen 1 版可選 8+256、12+256 或 12+512，價格是 5,499、5,999 和 6,699 元。除處理器外其它幾乎一致的天璣 9000 版 Pro 則只有 12+256 和 12+512 型號（還會少一個青色），對應售價為 5,999 和 6,699 元。新機即日起率先在中國大陸開放預售。']"
升級的 Vivo V1+ 自研晶片在增強影像外還能加速顯示,https://chinese.engadget.com//vivo-v1-plus-image-chip-095755468.html,2022-04-20,"['與此同時，V1+ 的應用場景也擴展到了遊戲上。它能為裝置帶來遊戲插幀的功能，助力更多遊戲以 90fps 或 120fps 模式運行，過去常在 Vivo / iQOO 產品上看到的 Pixelworks 顯示晶片日後有望被其取代。而在老本行影像部分，憑藉對降噪演算法、數據吞吐速度（約 8GB/s）和 32MB SRAM 能效的「精細化調優」，V1+ 已經具備在低於 1Lux 亮度環境下的夜景成像能力了。', '藉著公佈 V1+ 的機會，Vivo 也介紹了一些自己在色彩、人像、拍攝輔助等方面取得的改進。首先在色彩上，他們將著力打造「鮮活、明快、有質感」的 Vivo 記憶色體系。並會「結合數十位攝影師的多年經驗」，打造「智慧白加黑減」和「智慧自動白平衡」AI 技術，讓影像亮度準確性和白平衡準確性分別提升 16% 和 12%。此外新的 XDR Photo 高動態範圍顯示技術，能將照片高亮區域的亮度最高提升 350%。在其加持下照片會有更加「明亮通透」的觀感，能呈現給用戶更多的細節。不意外的是，「蔡司自然色彩」亦有加強，新版本的色準提升了約 8.3%，而且還新增了影調精調。', '至於人像的部分，Vivo 接下來會探索 50mm 人像鏡頭和微雲台的組合（應該在 X80 這代上就會看到），並會改善 Biotar、Distagon、Planar、Sonnar 這四款蔡司經典鏡頭的虛化模擬效果。還有一項比較實用的功能，就是「質感人像大合影」。它能利用 AI 識別複雜場景中的人物關係，實現多達 30 人的多人人像增強。最後，為滿足拍攝建築的需求，Vivo 也引入了「地平線照片」模式。它可以透過即時位姿檢測和防震修正補償，讓用戶在拍攝預覽時就能看到矯正後的畫面，幫助其輕鬆拍出「橫平豎直、構圖專業」的作品。', '在 4 月 25 日的 X80 系列發表會上，Vivo 應該還會做進一步的介紹，各位讀者屆時記得關注我們的報導囉。']"
