0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2019 年 10 月
推出日期,約 2019 年 10 月
價格,"約 HK$2,999更新日期：2021-11-01"
網絡系統,"2G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 3G HSDPA 850 / 900 / 2100 4G LTE 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500)"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,MT6779 Helio P90
圖像處理器,PowerVR GM9446
操作系統及版本,Android 9
機身顏色,黑、白
尺寸,162.4 x 75.8 x 8.7 mm
重量,195 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB
ROM 容量,256GB
可擴充記憶,Micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.53 吋
螢幕類別,TFT
螢幕解像度,2340 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬 像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,LED 閃光燈
相機功能,"後傳感器: 48MP & 8MP & 2MP & 2MP 前傳感器: 16MP 閃光燈: LED 閃光燈 光圈: 前 F2.0 主 camera F1.7; secondary camera F2.2; mono F2.4; mono F2.4 傳感器尺寸: 主鏡頭 1/2.0', 0.8um; 冷鏡頭 1/4.0', 1.12um; 黑白1/5.0', 1.75um 功能: 後 6P 鏡頭 of 48MP, 10x 數碼變焦, EIS ; 前 5P 鏡頭 of 16MP; 相機模式: 拍照, 影片, 專業模式, 全景, 人像, 夜拍, 縮時, 慢動作, etc. 其它功能: 相片編輯 拍片: 前鏡頭: 1080P/720P@30fps 後鏡頭支持至 4K@30fps, 1080P @30fps, 720P@30fps"
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,GPS/A-GPS/Beidou/Glonass
電腦連線,USB Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
