0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2020 年 7 月
推出日期,約 2020 年 8 月
價格,"約 HK$2,999更新日期：2021-05-28"
網絡系統,"SIM1（主卡） GSM: 900/1800MHz WCDMA: 900/2100MHz LTE FDD: 700/900/1800/2100/2600MHz LTE TDD: 2570-2620/2500-2690MHz 5G NR:700/900/1800/2100/2500-2690/3300-3570MHz SIM2（副卡）（上市時支援5G單卡,後續通過軟體升級支援5G+4G雙卡。） GSM: 900/1800MHz WCDMA: 900/2100MHz LTE FDD: 700/900/1800/2100/2600MHz LTE TDD: 2570-2620/2500-2690MHz"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,ColorOS 7.2
中央處理器,MTK MT6873V (5G-A/Dimensity 800 series)
圖像處理器,Mali-G57
操作系統及版本,Android 10
機身顏色,九十度黑、私語白
尺寸,163.8 X 75.5 X 8.1 mm
重量,184 gram
操控,輕觸式
電池種類,4000mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.57 吋
螢幕類別,AMOLED
螢幕解像度,2400x1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素 + 200 萬
閃光燈,LED 閃光燈
相機功能,後置攝像頭陣列： 48MP鏡頭 8MP廣角鏡 2MP黑白人像單色鏡頭 2MP復古人像單色鏡頭 前置鏡頭陣列： 16MP主鏡頭 2MP景深輔助鏡頭 影像穩定度： 超穩定拍片 （基本穩定模式在影片分辨率設置為4K時適用。 拍攝模式： 照片，視頻，專家，全景，人像，夜景，延時，慢動作 圖像尺寸： 後置攝像頭最高支持8000 * 6000分辨率（48MP模式）和4000 * 3000分辨率（默認）； 前置攝像頭最高支持3456 * 4608分辨率 閃光燈： 1個後置LED單色溫度燈，前屏幕補光燈
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.1 SBC/AAC/APTX/APTX-HD/APTX-TWS/LDAC
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WLAN 2.4G/WLAN 5.1G/WLAN 5.8G/
gps 功能,"（Beidou）, GPS, GLONASS, GALILEO, QZSS"
電腦連線,USB Type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
