0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2011 年 4 月
推出日期,約 2011 年 4 月
價格,"約 HK$3,199更新日期：2021-06-30"
網絡系統,2G：GSM 850/900/1800 / 1900MHz 3G：WCDMA頻段1/5/8 TD-LTE頻段38/40/41 （2496-2690MHz） LTE FDD頻段1/3/5/7/8 4G：TD-LTE頻段38C / 40C / 41C / 40D / 41D / 3A + 41A / 3A + 41C 4G：LTE FDD頻段1C / 3C / 7C / 1A + 3A / 1C + 3A / 1A + 3C 5G (NR TDD): N77/N78/N41 （SA模式僅支持N78和N41） 5G (NR FDD): N1 （僅支持SA模式） SIM卡 1 及 SIM 卡2皆支持以上頻譜
Sim 咭情況,雙咭雙待 (5G+5G)
操作系統,Android
操作介面,ColorOS 11.1
中央處理器,MTK Dimensity 800U
圖像處理器,Mali G57
操作系統及版本,Android 11
機身顏色,黑、藍
尺寸,160.1 X 73.4 X 7.8 mm
重量,173 gram
操控,輕觸式
電池種類,4310 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM
可擴充記憶,Micro SD
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.43 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,支援
相機功能,4800 萬像素主鏡頭：f/1.7光圈;視角角度79° 800 萬像素廣角鏡頭：f/2.2光圈；視角角度119° 200 萬像素微距鏡頭：f/2.4光圈；視角角度89° 200 萬像素黑白鏡頭：f/2.4光圈；視角角度89°
短片拍攝,MP4
短片解像度,4K (30 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.1
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a / b / g / n/ AC /
gps 功能,"GPS,支援A-GPS,GLONASS, GPS"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
