0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2021 年 3 月
推出日期,約 2021 年 3 月
網絡系統,2G: GSM 850/900/1800/1900MHz 2G: CDMA BC0（800MHz ） 3G: CDMA2000 BC0（800MHz） 3G: UMTS (WCDMA) bands 1/2/4/5/6/8/19 4G: TD-LTE bands 34/38/39/40/41（194MHz：2496-2690） 4G: LTE FDD bands 1/2/3/4/5/7/8/12/17/18/19/20/26/28A/66 4G+: TD-LTE: B38C/B39C/B40C/B41C/B40D/B41D/B39A+B41A/B39A+B41C等 4G+: LTE FDD: B1C/B3C/B7C/B1A+B3A/B1A+B3A+B5A/B1A+B5A/B3A+B5A/B1A+B8A/B3A+B8A（Band3為PCC）/B1A+B3C/B3A+B41A/ B8A+B41A等 5G NR：n1/3/7/28A/38/41/66/77/78/79
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 888
圖像處理器,Adreno 660
操作系統及版本,Android 11
機身顏色,凝白、霧藍、鏡黑
尺寸,163.6 X 74 X 8.26 mm
重量,193 gram
操控,輕觸式
電池種類,4500mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB /12GB LPDDR5 RAM
ROM 容量,256GB UFS3.1 ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.7 吋
螢幕類別,AMOLED
螢幕解像度,3216 X 1440
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 5000 萬 像素
自動對焦,支援
光學防震,支援
光學變焦,5 X
數碼變焦,20X
視像鏡頭,3200 萬像素
閃光燈,LED 閃光燈
相機功能,"後置 5000 萬像素廣角攝像頭： Sony IMX766 傳感器，1/1.56"" 感光面積，f/1.8 光圈，OIS 光學防抖，全像素全向對焦 5000 萬像素超廣角攝像頭： Sony IMX766 傳感器，1/1.56"" 感光面積，f/2.2 光圈，原生110.3°超廣視角，全像素全向對焦 1300 萬像素長焦攝像頭： f/2.4 光圈，5 倍混合光學變焦，最高20 倍數碼變焦 300 萬像素顯微攝像頭： f/3.0 光圈，60 倍放大，FHD 視頻錄製 後置拍攝模式：照片、夜景、視頻、人像、多景錄像、慢動作、延時攝影、電影、專業、全景、超級文本、AI證件照、顯微鏡、萌拍、掃一掃 前置 3200萬像素自拍攝像頭 f/2.4光圈，FOV 81°，5P鏡頭 前置拍攝模式：照片，視頻，人像，夜景，多景錄像，延時攝影，全景，萌拍、AI證件照 防抖：OIS光學防抖（僅後置支持）+EIS 電子防抖（前後置都支持） 後置 後置最高支持4K @60fps/30fps、1080P @60fps/30fps、720P@60fps/30fps； 視頻慢動作支持1080P @240fps、720P@480fps 視頻防抖支持EIS電子防抖，1080P @60fps 視頻變焦拍攝支持4K @30fps、1080P @60fps/30fps、720P @60fps/30fps 前置 前置支持1080P/720P@30fps，默認1080P@30fps（默認開啟美顏） 前置支持視頻防抖1080P/720P@30fps"
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.2
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WLAN功能：支持Wi-Fi 6（802.11ax）、Wi-Fi
gps 功能,支持GPS L1+L5，Galileo:E1+E5a，北斗B1I+北斗B2A，QZSS：L1+L5
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
