0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2020 年 9 月
推出日期,約 2020 年 9 月
價格,"約 HK$4,999更新日期：2020-10-05"
網絡系統,GSM: 900/1800MHz WCDMA: 900/2100MHz LTE FDD: 700/900/1800/2100/2600MHz LTE TDD: 2570-2620/2500-2690MHz 5G NR:700/900/1800/2100/2500-2690/3300-3570MHz
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,ColorOS 7.2
中央處理器,Snapdragon 765G
操作系統及版本,Android 10
機身顏色,黑、藍
尺寸,159.6 X 72.5 X 7.6 mm
重量,172 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,12GB RAM
ROM 容量,256GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,AMOLED
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,支援
光學變焦,2 X
數碼變焦,20
視像鏡頭,3200 萬像素
閃光燈,支援
相機功能,"後置攝像頭。 4800萬 + 1200萬 +1300萬超清鐳射對焦三攝系統。 4800萬像素 超清主攝像頭。 IMX586。 0.8μm 單圖元尺寸。 1/2.0 英寸感光面積。 視角角度:80° 。 f/1.7 光圈。 鏡頭數 6p。 採用閉環對焦馬達。 支援 AF 自動對焦。 支援四合一圖元聚合技術。 支援OIS光學防抖。 主攝預設圖像尺寸:4000x3000。 超清模式影像尺寸:8000x6000 。 1200萬像素 超廣角 夜景拍片副攝像頭。 IMX708 。 1.4μm 單圖元尺寸。 1/2.43 英寸感光面積。 視角角度:120°* 。 f/2.2光圈。 鏡頭數 6p。 支援 AF自動對焦。 *120度超廣角開啟廣角校正後視角大小為101度(在16:9畫幅下)。 1300萬像素* 長焦副攝像頭。 視角角度:45° 。 f/2.4 光圈。 鏡頭數 5p。 支援 AF自動對焦。 *1300萬長焦鏡頭採用1300萬像素感測器,實際拍攝解析度最高為4160 x 3120。 前置鏡頭 3200萬像素。 視角角度:80° 。 f/2. 4 光圈。 鏡頭數 5p。 前置最大影像尺寸:4928 x 6560 。"
短片拍攝,MP4
短片解像度,4K (30 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.1
紅外線支援,不支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"內置GPS,支援 A-GPS,北鬥,GLONASS,Galileo,QZSS"
電腦連線,USB-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
