0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2022 年 7 月
推出日期,約 2022 年 7 月
價格,"約 HK$2,199更新日期：2022-07-18"
網絡系統,波段 SIM 1 2G: GSM 850/900/1800/1900MH 3G: UMTS(WCDMA) Bands 1/2/4/5/6/8/19 4G: FDD LTE Bands 1/2/3/4/5/7/8/12/17/18/19/20/26/28/66 4G: TD-LTE Bands 38/39/40/41 5G: n77/78/38/40/41/1/3/5/7/8/20/28 SIM 2 2G: GSM 850/900/1800/1900MHz 3G: UMTS(WCDMA) Bands 1/2/4/5/6/8/19 4G: FDD LTE Bands 1/2/3/4/5/7/8/12/17/18/19/20/26/28/66 4G: TD-LTE Bands 38/39/40/41 5G: n77/78/38/40/41/1/3/5/7/8/20/28
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,ColorOS 12.1
中央處理器,MediaTek Dimensity 810
圖像處理器,Mali-G57 MC2@950Mhz
操作系統及版本,Android 12
機身顏色,黑、藍
尺寸,163.8 X 75.1 X 75.1 mm
重量,190 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM
ROM 容量,128GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,AMOLED
螢幕解像度,1612 x 720
螢幕備註,90Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,主鏡頭 4800萬畫素(主鏡頭)f1.7光圈 200萬畫素(景深鏡頭)f2.4光圈 前鏡頭 800萬畫素f2.0光圈 拍攝模式 主鏡頭:夜景、照片、影片、人像、專業、全景、縮時攝影、慢動作、文件掃描、Google Lens、超高畫質、萌拍 前鏡頭：夜景、照片、影片、人像、全景、縮時攝影、萌拍
短片拍攝,MP4
短片解像度,4K (30 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.3 支援 LDAC
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,支援WiFi-5 (802.11 a/b/g/n/ac)
gps 功能,GPS/A-GPS/BeiDou/GLONASS/GALILEO/QZSS/電子羅盤
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,超線性立體聲雙喇叭、內存擴展
