0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,oppo
發表日期,約 2020 年 7 月
推出日期,約 2020 年 8 月
價格,"約 HK$3,599更新日期：2021-05-28"
網絡系統,"SIM1（主卡） GSM: 900/1800MHz WCDMA: 900/2100MHz LTE FDD: 700/900/1800/2100/2600MHz LTE TDD: 2570-2620/2500-2690MHz 5G NR:700/900/1800/2100/2500-2690/3300-3570MHz SIM2（副卡）（上市時支援5G單卡,後續通過軟體升級支援5G+4G雙卡。） GSM: 900/1800MHz WCDMA: 900/2100MHz LTE FDD: 700/900/1800/2100/2600MHz LTE TDD: 2570-2620/2500-2690MHz"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,ColorOS 7.2
中央處理器,Snapdragon 765G
圖像處理器,Adreno 620
操作系統及版本,Android 10
機身顏色,晶鑽藍、夢鏡黑
尺寸,159.3 X 74 X 7.8 mm
重量,183 gram
操控,輕觸式
電池種類,4020mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,AMOLED
螢幕解像度,2400x1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,3200萬像素
閃光燈,LED 閃光燈
相機功能,4800萬 + 800萬 + 200萬超清鐳射對焦三攝系統。 4800萬像素超清主攝像頭。 IMX586。 0.8μm儲存像素大小。 1/2.0英吋感光面積。 視角角度:80° 。 f/1.7光圈。 鏡頭數6p 。 採用閉環對焦馬達。 支援AF自動對焦。 支援四合一圖元聚合技術。 主攝預設影像尺寸:4000x3000 。 超清模式影像大小:8000x6000 。 800萬像素超廣角副攝像頭。 視角角度:119°* 。 f/2.2光圈。 鏡頭數5p 。 200萬像素黑白攝像頭。 視角角度:89° 。 f/2.4光圈。 鏡頭數3p 。
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.1 SBC/AAC/APTX/APTX-HD/APTX-TWS/LDAC
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WLAN 2.4G/WLAN 5.1G/WLAN 5.8G/
gps 功能,"內置GPS,支援 A-GPS,北鬥,GLONASS,Galileo,QZSS"
電腦連線,USB Type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
