0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2013 年 9 月
推出日期,約 2013 年 9 月
網絡系統,"LTE (Band 1, 2, 3, 5, 7, 8, 20) /HSDPA 850, 900, 1900, 2100 MHz / GSM 850 / GSM 900 / GSM 1800 / GSM 1900"
操作系統,iOS
中央處理器,A6
操作系統及版本,iOS 7
機身顏色,白、藍、黃、粉紅、綠
尺寸,124.4 x 59.2 x 8.97 mm
重量,132 gram
操控,輕觸式
電池種類,1510 mAh
可更換電池,不詳
通話時間,10小時
備用時間,250小時
RAM 容量,1GB RAM
ROM 容量,8GB/16GB/32GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4 吋
螢幕類別,Retina
螢幕解像度,1136 x 640
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,120 萬像素
閃光燈,支援
相機功能,f/2.4 光圈 全景模式 攝錄高達每秒 30 格的有聲 HD (1080p) 影片 FaceTime HD 鏡頭拍攝 1.2 百萬像素照片和最高每秒 30 格的 HD (720p) 影片
短片拍攝,Mp4
短片解像度,1920 x 1080
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC (8 至 320 Kbps)、Protected AAC (來自 iTunes Store)、HE-AAC、MP3 (8 至 320 Kbps)、MP3 VBR、Audible (格式 2、3、4、Audible Enhanced Audio、AA
短片播放格式,H.264 視訊高達 1080p，每秒 30 格，High Profile level 4.1 的 AAC-LC 音訊，高達 1
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth 4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11a/b/g/n
gps 功能,輔助式全球定位系統 (A-GPS) 及 GLONASS 定位系統
電腦連線,支援
視頻輸出,Lightning Digita
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
