0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2012 年 9 月
推出日期,約 2012 年 9 月
網絡系統,"4G LTE：1800, 2100, 850 3G HSDPA：850, 900, 1900, 2100 MHz 2G GSM：850 / GSM 900 / GSM 1800 / GSM 1900"
操作系統,iOS
中央處理器,A6
圖像處理器,PowerVR SGX 543MP3
操作系統及版本,iOS 6
機身顏色,黑色、白色
尺寸,123.8 x 58.6 x 7.6 mm
重量,112 gram
操控,輕觸式
電池種類,1440 mAh
可更換電池,不支援
通話時間,約 8 小時
備用時間,約 225 小時
RAM 容量,1GB RAM
ROM 容量,16/32/64 GB
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4 吋
螢幕類別,IPS
螢幕解像度,1136 x 640
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,120 萬像素
閃光燈,支援
相機功能,f/2.4 光圈 全景模式 攝錄高達每秒 30 格的有聲 HD (1080p) 影片 FaceTime HD 鏡頭拍攝 1.2 百萬像素照片和最高每秒 30 格的 HD (720p) 影片 自動對焦 攝錄或拍照時點按對焦 攝錄
短片拍攝,Mp4
短片解像度,1920 x 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC (8 至 320 Kbps)、Protected AAC (來自 iTunes Store)、HE-AAC、MP3 (8 至 320 Kbps)、MP3 VBR、Audible (格式 2、3、4、Audible Enhanced Audio、AA
短片播放格式,H.264 視訊高達 1080p，每秒 30 格，High Profile level 4.1 的 AAC-LC 音訊，高達 1
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,App Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11a/b/g/n
gps 功能,A-GPS 、GLONASS
電腦連線,Lightning USB 2.0
視頻輸出,Air Play
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
