0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2018 年 9 月
推出日期,約 2018 年 9 月
不同版本,64GB ($5199)128GB ($5699)
價格,"約 HK$5,199更新日期：2020-02-06"
網絡系統,FDD‑LTE (頻段 1、2、3、4、5、7、8、12、13、14、17、18、19、20、25、26、29、30、32、66、71) TD-LTE (頻段 34、38、39、40、41) TD-SCDMA 1900 (F)、2000 (A) CDMA EV-DO Rev. A (800、1900 MHz) UMTS/HSPA+/DC-HSDPA (850、900、1700/2100、1900、2100 MHz) GSM/EDGE (850、900、1800、1900 MHz)
Sim 咭情況,雙咭雙待 雙 nano SIM 組合
操作系統,iOS
中央處理器,A12 Bionic
操作系統及版本,IOS 12
機身顏色,(PRODUCT)RED、黃色、白色、珊瑚色、黑色、藍色
尺寸,150.9 X 75.7 X 8.3 mm
重量,194 gram
操控,輕觸式
電池種類,2942 mAh
可更換電池,不支援
通話時間,最長可達 25 小時
備用時間,-
RAM 容量,-
ROM 容量,64GB/128GB/256GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.1 吋
螢幕類別,TFT
螢幕解像度,1792 x 828
螢幕備註,"Liquid Retina HD 顯示器, 採用 IPS 技術, 寬廣色域顯示 (P3), 防指紋的抗脂塗層"
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,700 萬像素
閃光燈,LED 原色調閃光燈
相機功能,200 萬像素廣角鏡頭 ƒ/1.8 光圈 多達 5 倍數碼變焦 人像模式具備先進的散景效果及景深控制功能 人像燈光具備三款不同效果 (自然光、影樓燈光、輪廓光) 光學影像防震功能 六鏡片鏡頭 LED 原色調閃光燈配備慢速同步模式 全景模式 (高達 6300 萬像素) 配備 Focus Pixels 的自動對焦 相片智慧型 HDR 設定 寬廣色域相片及原況相片拍攝 先進的紅眼校正功能 自動影像防震功能 連環快拍模式 相片座標標籤 影像拍攝格式：HEIF 及 JPEG
短片拍攝,MOV
短片解像度,4K (60fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC-LC、HE-AAC、HE-AAC v2、版權保護的 AAC、MP3、Linear PCM、Apple 無損壓縮、FLAC、杜比數碼 (AC-3)、杜比數碼+ (E-AC-3) 及 Audible (格式 2、3、4、Audible Enhanced
短片播放格式,HEVC、H.264、MPEG-4 Part 2 及 Motion JPEG
收音機,不支援
串流播放格式,支援
聲控功能,支援 Siri
來電提示,震動提示 / 來電響鈴 /
Apps 下載,App Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.0 無線技術
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac 2.4/5GHz
gps 功能,(A-GPS)、GLONASS 定位系統、伽利略定位系統 (Ga
電腦連線,Lightning
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,https://www.apple.com/hk/iphone-xr/specs/?afid=p238%7Csfz8cB5QD-dc_mtid_18707vxu38484_pcrid_382355072392_pgrid_79744015884_&cid=
備註,支援 Face ID 人面識別、無線充電功能、IP67 防水
