0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2015 年 9 月
推出日期,約 2015 年 9 月
價格,"約 HK$2,200更新日期：2020-02-06"
網絡系統,"UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz) GSM/EDGE (850, 900, 1800, 1900 MHz) LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)"
操作系統,iOS
操作介面,iOS 8
中央處理器,A9 雙核 CPU
操作系統及版本,iOS 9
機身顏色,玫瑰金色、金色、銀色、太空灰
尺寸,138.2 X 67.6 X 7.1 mm
重量,143 gram
操控,輕觸式
電池種類,1715 mAh
可更換電池,不支援
通話時間,3G 最長可達 14 小時
備用時間,最長可達 10 天
RAM 容量,2GB RAM
ROM 容量,16GB / 64GB / 128GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.7 吋
螢幕類別,Retina HD
螢幕解像度,1334 X 750
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,5X
視像鏡頭,500 萬像素
閃光燈,原色調閃光燈
相機功能,主相機 ƒ/2.2 光圈 多達 5 倍數碼變焦 原色調閃光燈 相片 HDR 設定
短片拍攝,mp4
短片解像度,4K (30fps)
短片變焦,3 X
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC、Protected AAC、HE-AAC、MP3、MP3 VBR、Audible (格式 2、3、4、Audible Enhanced Audio、AAX 及 AAX+)、Apple Lossless、AIFF、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,App Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WLAN IEEE 802.11 b/g/n/ac
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,Lightning USB 2.0
視頻輸出,Air Play
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,NFC 支援只限 Apple Pay 付款時使用
