0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,約 2012 年 11 月
推出日期,約 2012 年 11 月
價格,"約 HK$3,898更新日期：2021-02-25"
網絡系統,HSDPA / CDMA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 190
操作系統,Android
中央處理器,Snapdragon S4 Plus
圖像處理器,Adreno 225
操作系統及版本,Android OS 4.1
機身顏色,白色
尺寸,138.92 x 7148 x 9.1 mm
重量,145 gram
操控,輕觸式
電池種類,2100 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,2GB RAM
ROM 容量,32GB ROM
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,LTPS
螢幕解像度,1920 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,支援
閃光燈,支援
短片拍攝,MP4
短片解像度,1920 x 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 4.0 支援 aptx
紅外線支援,不支援
流動數據,"HSDPA, HSUPA, CDMA、UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,支援
電腦連線,microUSB
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
