0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,約 2008 年 5 月
推出日期,約 2008 年 5 月
價格,"約 HK$5,680更新日期：2008-05-08"
網絡系統,HSDPA / UMTS / GSM 900 / GSM 1800 / GSM 1900
機身顏色,藍色、銀色
尺寸,110.6 x 50 x 18 mm
重量,120 gram
操控,數字鍵盤
電池種類,鋰電池
可更換電池,不詳
通話時間,200 分鐘
備用時間,350 小時
RAM 容量,50MB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,2GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.2 吋
螢幕類別,TFT
螢幕解像度,480 x 864
螢幕備註,VGA
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,320 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,25X
視像鏡頭,支援
閃光燈,支援
相機功能,自動、夜景、運動、背光、文字、寵物、人物拍模模式 5 種白平衡 相片圖框、特效
短片拍攝,VGA@30fps (ASF 檔)
短片解像度,640 x 480
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、AAC+
短片播放格式,MPEG4、ASF
收音機,FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.0、A2DP
紅外線支援,支援
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,-
gps 功能,-
電腦連線,USB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
備註,附送 2GB microSD 記憶卡
