0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,約 2011 年 5 月
推出日期,約 2011 年 5 月
價格,"約 HK$5,480更新日期：2011-05-31"
網絡系統,WCDMA / GSM 900 / GSM 1800 / GSM 1900
機身顏色,黑色、白色、粉紅色
尺寸,113 x 52 x 15.8 mm
重量,138 gram
操控,輕觸式、數字鍵盤
電池種類,鋰電池
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,-
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.4 吋
螢幕類別,ASV LCD
螢幕解像度,480 x 854
螢幕備註,3D 顯示
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1610 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,43 萬像 CMOS
閃光燈,-
短片拍攝,Full HD
短片解像度,1920 x 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、AAC+、WMA
短片播放格式,MPEG4
收音機,-
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.1、A2DP
紅外線支援,-
流動數據,UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g)
gps 功能,-
電腦連線,USB
視頻輸出,-
