0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,約 2012 年 11 月
推出日期,約 2012 年 11 月
價格,"約 HK$3,188更新日期：2012-10-17"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,雙核 1.2GHz
操作系統及版本,Android 4.0
機身顏色,白色
尺寸,133.9 x 67.6 x 8.9 mm
重量,137 gram
電池種類,1900mAh
可更換電池,不詳
通話時間,6 小時
備用時間,450 小時
RAM 容量,4GB ROM、1GB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.7 吋
螢幕類別,1280 x 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,800 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,130 萬像素
閃光燈,不支援
短片拍攝,mp4
短片解像度,不詳
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AMR/MP3/AAC/AAC+
短片播放格式,H.263/H.264
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 / A2DP
紅外線支援,不支援
流動數據,-
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,AGPS
電腦連線,usb 2.0
視頻輸出,不支援
