0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,約 2017 年 8 月
推出日期,約 2017 年 8 月
不同版本,Snapdragon 630 ($3380)Snapdragon 660 ($4380)
價格,"約 HK$3,380更新日期：2017-10-30"
網絡系統,"FDD-LTE (Bands 1, 2, 3, 5, 7, 8, 18, 19, 28) TD-LTE (Band 38, 39, 40, 41) WCDMA (Bands 1, 2, 3, 5, 6, 8, 19) EDGE/GPRS/GSM (850, 900, 1800, 1900MHz)"
Sim 咭情況,雙咭雙待，SIM 咭槽可作 Micro SD 槽使用
操作系統,Android
中央處理器,Snapdragon 630 / Snapdragon 660
圖像處理器,Adreno 508 / Adreno 512
操作系統及版本,Android 7.1.1
機身顏色,黑、白
尺寸,141.8 x 72 x 7.9 mm
重量,140 gram
操控,輕觸式
電池種類,3020 mAh
可更換電池,不支援
通話時間,3G 最長可達 18 小時
備用時間,3G 最長可達 400 小時
RAM 容量,4GB RAM / 6GB RAM
ROM 容量,64GB / 128GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,LCD
螢幕解像度,1080 x 2040
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,雙色 LED
相機功能,1200 萬像素主攝 + 800 萬像素景深鏡頭
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3,M4A, AAC,OGG,WAV,AMR,AWB(AMR-WB),FLAC,MIDI(MID,MIDI,XMF, MXMF,IMY,RTTTL,RTX,OTA)"
短片播放格式,"MP4, 3GP, 3G2, AVI, MKV,"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,WLAN 802.11 a/b/g/n/ac
gps 功能,"GPS, AGPS, GlONASS, BDS"
電腦連線,USB Type C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
