0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Honor
發表日期,約 2020 年 7 月
推出日期,約 2020 年 7 月
價格,約 HK$799更新日期：2020-12-29
網絡系統,4G LTE FDD: B1/B3/B5/B7/B8/B20 3G WCDMA: B1/B5/B8 2G GSM: B2/B3/B5/B8
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,EMUI 9.1
中央處理器,MTK MT6761
圖像處理器,PowerVR GE8320
操作系統及版本,Android 9
機身顏色,藍、黑
尺寸,147.13 X 70.78 X 8.45 mm
重量,146 gram
操控,輕觸式
電池種類,3020mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,2GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.71 吋
螢幕類別,TFT
螢幕解像度,1520 x 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,LED 閃光燈
短片拍攝,MP4
短片解像度,FHD
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth BT5.0+BLE
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,"Wi-Fi 802.11 b/g/n, 2.4G"
gps 功能,"GPS,GLONASS,BeiDou,AGPS"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,支援人面解鎖
