0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Honor
發表日期,約 2018 年 12 月
推出日期,約 2018 年 12 月
不同版本,"6GB/128GB HK$4,0998GB/256GB HK$4,899"
價格,"約 HK$4,099更新日期：2020-12-29"
網絡系統,4G LTE TDD：B38/B40/B41 4G LTE FDD：B1/B2/B3/B4/B5/B6/B7/B8/B19/B20/B28 3G WCDMA：B1/B2/B4/B5/B6/B8/B19 2G GSM：B2/B3/B5/B8
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Magic UI 2.0.1
中央處理器,Kirin 980
圖像處理器,Mali-G76 MP10
操作系統及版本,Android 9
機身顏色,藍、紅、黑
尺寸,156.9 x 75.4 x 8.1 mm
重量,180 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB RAM/8GB RAM
ROM 容量,128GB/256GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,IPS
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2500 萬像素
閃光燈,LED 閃光燈
相機功能,4800 萬像素主相機加入 TOF 鏡頭輔肋
短片拍攝,MP4
短片解像度,4K
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 2.4G：802.11 b/g/n，MIMO+TAS
gps 功能,支持GPS（L1+L5雙頻）/AGPS/Glonass/北斗/
電腦連線,USB Type-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
