Post Title,Link,Phone_Name,Brand_Name,Content,Date
"['【行情速遞】Honor V20 水貨抵港！唔洗 HK$1 一萬像素買到 4,800 萬像手機']",https://www.dcfever.com/news/readnews.php?id=24070,Honor View 20,honor,"文：Tony市場上首款應用打孔屏幕及 4,800 萬像素主相機的Honor V20(View 20) ，水貨今日正式抵港，售價分別為 HK$3,980 (6GB/128) 及 HK$4,580 (8GB/128)﹐計算起來不用 HK$1 /一萬像素，就買到設有 4,800
  萬像素主相機的手機。Tenba Axis 系列，堅固材質專為攝影師和多媒體內容創作者設計！Honor V20設計上最大特色是加入 6.4 吋魅眼全視屏幕，屏幕上方只有 4.5mm 直徑，2,500 萬像素前相機的小孔，屏幕下框亦很窄身，令目光像是觀看一整面全面屏幕。玻璃機背加入 V 型光紋，以藍色版本較為明顯算是在今年流行的玻璃機背設計中加入一些特色。▲Honor V20 設計上最大特色是加入 6.4 吋魅眼全視屏幕▲屏幕上方只有 4.5mm 直徑，2,500 萬像素前相機的小孔▲機頂設 3.5mm 插頭，紅外線發射器，機頂邊框加入聽筒▲以 USB Type C 充電▲玻璃機背加入 V 型光紋▲現有藍色版本▲黑色版本的 V 型光紋不太明顯Honor V20規格最高配備 Kirin 980 CPU 及 4800 萬像素主相機。主相機應用 Sony IMX586 1/2"" 感光元件，支援 AI HDR 及 960 FPS 超慢速錄影功能。前相相雖然為單鏡頭，但亦支援 AR emoji
  功能，把近年流行的手機功能都加入於内。▲可拍攝 4,800 萬像素相片▲前相機支援 AR Emoji 功能鳴謝：樺峯數碼",2019/01/01
