Score,Word
0.26881787180900574,單反
0.2461577206850052,無反
0.18996281921863556,後置
0.15671922266483307,副
0.15671119093894958,雙
0.15219101309776306,潛望式
0.13671313226222992,超大
0.11906830966472626,碧藍
0.1165580078959465,噴霧
0.11092859506607056,中階
0.10832764953374863,專任
0.10442760586738586,先天
0.09836295247077942,對稱式
0.09805251657962799,原來
0.0876413956284523,可調式
0.08520026504993439,堆疊式
0.07671883702278137,磁吸式
0.07044576853513718,燙金
0.06973847001791,隨身
0.06595253199338913,新一代
0.06545183807611465,中長
0.027841463685035706,萬用
0.02635401114821434,套裝
0.019543975591659546,滔天
0.010651699267327785,單一
0.0077796271070837975,額外
0.0036545584443956614,第一手
-0.0015271127922460437,同一
-0.003300904529169202,一貫
-0.003673835191875696,獨棟
-0.007834727875888348,主要
-0.011403249576687813,長足
-0.012122015468776226,本來
-0.01483302190899849,基礎
-0.017518766224384308,日治
-0.020461825653910637,天然
-0.034447383135557175,祖傳
-0.0362745001912117,上好
-0.04235033318400383,無謂
-0.058206506073474884,主
-0.08538336306810379,必備
-0.09917479008436203,綜合
-0.10306242853403091,非
-0.11361444741487503,初步
-0.13142924010753632,共同
