Post Title,Link,Date
OnePlus 8 系列已經可以嚐鮮 Android 11 beta，其他廠商也有預告,https://chinese.engadget.com//android-11-beta-is-now-available-for-one-plus-8-devices-090048962.html,2020-06-12
"OnePlus 8 系列港版售價 HK$5,998 起",https://chinese.engadget.com//chinese-2020-04-16-oneplus-8-series-hk.html,2020-04-16
OnePlus 8、8 Pro 雙雙登場，非常「好色」,https://chinese.engadget.com//chinese-2020-04-14-oneplus-8-series-launch.html,2020-04-14
似乎 OnePlus 8 Pro 終於會有無線充電和防水的屬性,https://chinese.engadget.com//chinese-2020-03-26-oneplus-8-pro-wireless-charging-ip68-leak.html,2020-03-27
那麼快就已經有 OnePlus 8 的渲染圖,https://chinese.engadget.com//chinese-2019-10-07-oneplus-8-leak.html,2019-10-07
