0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2010 年 2 月
推出日期,約 2010 年 2 月
價格,"約 HK$2,988更新日期：2010-07-06"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,其它操作系統
操作介面,-
操作系統及版本,"Symbian OS v9.4, Series 60 rel. 5"
機身顏色,黑紅色、藍白色
尺寸,111 x 51 x 13.8 mm
重量,122 gram
操控,輕觸式
電池種類,鋰電池 (1320 mAh)
可更換電池,不詳
通話時間,510 分鐘
備用時間,401 小時
RAM 容量,16GB
ROM 容量,-
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.2 吋
螢幕類別,TFT
螢幕解像度,360 x 640
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,支援
閃光燈,支援
短片拍攝,VGA@30fps
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、AAC+、eAAC+、WMA、WAV
短片播放格式,3GP、MPEG4、WMV
收音機,Stereo FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.0、A2DP
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,"Wi-Fi 802.11 b/g, UPnP"
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,支援
