0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2019 年 8 月
推出日期,約 2019 年 9 月
價格,"約 HK$1,399更新日期：2019-08-29"
網絡系統,"GSM: 850, 900, 1800, 1900 WCDMA: 1, 5, 8 LTE 1, 3, 5, 7, 8, 20, 28, 38, 40"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Android one
中央處理器,Snapdragon 429
操作系統及版本,Android 9
尺寸,159.44 x 76.24 x 8.60 mm
重量,181 gram
電池種類,4000 mAh
可更換電池,不支援
通話時間,3G 通話最長 35 小時
備用時間,4G 待機時間 長達 21 天
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,400GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.26 吋
螢幕類別,TFT
螢幕解像度,1520 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,支援
短片播放格式,支援
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth 4.2
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,WiFi 802.11 b/g/n
gps 功能,GPS/AGPS/GLONASS/BeiDou
電腦連線,Micro USB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
