0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2013 年 4 月
推出日期,約 2013 年 4 月
網絡系統,GSM 850 / GSM 900 / GSM 1800 / GSM 1900
機身顏色,黑、白、黃、藍、桃紅
尺寸,111.5 x 60 x 11.8 mm
重量,97 gram
操控,QWERTY
電池種類,1200 mAh
可更換電池,不詳
通話時間,最長可達 12 小時
備用時間,-
RAM 容量,32B RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.4 吋
螢幕類別,TFT
螢幕解像度,240 X 320
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,200 萬像素
自動對焦,不支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,-
閃光燈,-
短片拍攝,支援
短片解像度,176 X 144
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3
短片播放格式,"MP4, ASF, AVI, 3GP, M4V"
收音機,支援
串流播放格式,不支援
聲控功能,不支援
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V2.1 / A2DP
紅外線支援,不支援
流動數據,"EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 b/g
gps 功能,不支援
電腦連線,usb 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.nokia.com/global/products/phone/asha210/specifications/
