0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2020 年 4 月
推出日期,約 2020 年 4 月
價格,約 HK$698更新日期：2020-05-12
網絡系統,"GSM: 850, 900, 1800, 1900 | WCDMA: 1, 5, 8 | LTE: 1, 3, 5, 7, 8, 20, 28, 38, 40, 41"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,四核 1.4GHz CPU
操作系統及版本,Android 9 Pie Go
機身顏色,黑
尺寸,154.8 x 75.59 x 8.85 mm
重量,161 gram
操控,輕觸式
電池種類,2800
可更換電池,支援
通話時間,不詳
備用時間,不詳
RAM 容量,1GB
ROM 容量,16GB
可擴充記憶,Micro SD
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.7 吋
螢幕類別,IPS
螢幕解像度,HD+
螢幕備註,18:9 比例
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,3gp/mp4
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth 4.2
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 b/g/n
gps 功能,GPS/AGPS
電腦連線,Micro USB
視頻輸出,不詳
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,支援人面識別功能
