0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2020 年 5 月
推出日期,約 2020 年 5 月
價格,"約 HK$1,598更新日期：2020-10-09"
網絡系統,GSM：850、900、1800、1900； WCDMA：1、2、5、8； LTE：1、3、5、7、8、20、28、38、40、41 (120MHz)
Sim 咭情況,真三咭槽 (2 nano SIM + 1 Micro SD)
操作系統,Android
操作介面,Android 10
中央處理器,Snapdragon 665
操作系統及版本,Android 10
機身顏色,黑
尺寸,164.3 x 76.6 x 8.5 mm
重量,180 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,4GB
ROM 容量,64GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.55 吋
螢幕類別,TFT
螢幕解像度,1600 X 720
螢幕備註,20:9
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,後置鏡頭 1300 萬像素 f/1.8 + 200 萬像素景深輔助鏡頭 + 500 萬像素超廣角鏡頭 + 200 萬像素微距鏡頭 後置閃光燈 LED 前置鏡頭 800 萬像素 f/2.0
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3/mp4/3gp/ogg/amr/aac/flac/midi
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 4.2
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 b/g/n/ac
gps 功能,GPS/AGPS
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
