0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2018 年 2 月
推出日期,約 2018 年 5 月
價格,約 HK$698更新日期：2018-11-06
網絡系統,"2G: 900, 1800 3G: WB-CDMA 1, 5, 8 4G: FDD-LTE 1, 3, 5, 7, 8, 20, SKU2 (APAC, MEA,SSA) 2G: 900, 1800 3G: WB-CDMA 1, 5, 8, 39 4G: FDD-LTE 1, 3, 5, 7, 8, 20 TDD-LTE 39, 40, 41(38)"
操作系統,其它操作系統
中央處理器,Snapdragon 205
操作系統及版本,KaiOS
機身顏色,黑、黃
尺寸,133.5 x 49.3 x 14.9 mm
重量,117 gram
操控,輕觸式
電池種類,1500 mAh
可更換電池,不詳
通話時間,VoLTE 最長可達 9.3 小時
備用時間,最長可達 25 天
RAM 容量,512MB
ROM 容量,4GB
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.4 吋
螢幕類別,TFT
螢幕解像度,320 X 240
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,200 萬像素
自動對焦,不支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,不支援
閃光燈,不支援
短片拍攝,MP4
短片解像度,640 x 480
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"AC, AMR, MP3, MIDI, Vorbis"
短片播放格式,MP4/H.264
收音機,支援
串流播放格式,不支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,Bluetooth V4.1 /
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,WLAN IEEE 802.11 b/g/n
gps 功能,GPS/AGPS
電腦連線,MicroUSB (USB 2.0)
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
