0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2014 年 9 月
推出日期,約 2014 年 9 月
網絡系統,"LTE network bands: 1, 3, 7, 8, 20< LTE max data speed DL: 150 Mbps LTE max data speed UL: 50 Mbps WCDMA network: 850 MHz, 900 MHz, 1900 MHz, 2100 MHz WCDMA max data speed DL: HSDPA - 42.2 Mbps WCDMA max data speed UL: HSUPA - 5.76 Mbps GSM network: 850 MHz, 900 MHz, 1800 MHz, 1900 MHz GSM max data speed DL: EGPRS 296.0 kbps GSM max data speed UL: EGPRS 236.8 kbps"
操作系統,Windows Phone
操作介面,Lumia Denim
中央處理器,Snapdragon 400 四核 1.2 GHz CPU
操作系統及版本,Windows Phone 8.1.1
機身顏色,黑、白、綠、橙
尺寸,134.7 X 68.5 X 8.9 mm
重量,134 gram
操控,輕觸式
電池種類,2220 mAh
可更換電池,不支援
通話時間,3G 最長可達 17 小時
備用時間,3G 最長可達 25 天
RAM 容量,1GB RAM
ROM 容量,8GB ROM
可擴充記憶,microsd
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.7 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,670 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬素
閃光燈,支援
短片拍攝,mp4
短片解像度,1920 X1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, AAC LC, AMR-NB, WMA 9, GSM FR, HE-AAC, HE-AACv2, WMA 10 Pro"
短片播放格式,"MP4, AAC, MP3, M4A, WMA, 3G2, AMR, 3GP, ASF"
收音機,支援
串流播放格式,支援
聲控功能,不支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Market Place
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
參考網址,http://www.nokia.com/global/products/phone/lumia735/specifications/
