0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2019 年 9 月
推出日期,約 2019 年 9 月
價格,"約 HK$2,598更新日期：2019-09-17"
網絡系統,GSM：850、900、1800、1900； WCDMA：1、5、8 LTE：1、3、5、7、8、20、28、38、40、41 (120MHz)
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Android one
中央處理器,Snapdragon 660
圖像處理器,Adreno 512
操作系統及版本,Android 9 Pie
機身顏色,黑、綠
尺寸,159.9 x 75.2 x 8.3 mm
重量,180 gram
操控,輕觸式
電池種類,3500 mAh
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.3 吋
螢幕類別,IPS
螢幕解像度,2280 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2000 萬像素
閃光燈,支援
相機功能,後置鏡頭 4800 萬像素 1/2 吋四合一像素、500 萬像素深度感應器、配備超廣角鏡頭的 800 萬像素感應器 後置閃光燈 LED 前置鏡頭 2000 萬像素四像素合成技術
短片拍攝,MP4
短片解像度,4K
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,支援
短片播放格式,支援
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi 802.11 b/g/n/ac
gps 功能,"A-GPS, GLONASS, GALILEO, BDS"
電腦連線,USB Type C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,加入 Google Assistant 按鍵
