0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2012 年 2 月
推出日期,約 2012 年 2 月
價格,"約 HK$5,498更新日期：2012-06-29"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
中央處理器,1.3 GHz
操作系統及版本,Symbian Belle OS
機身顏色,黑色、白色、紅色
尺寸,123.9 x 60.2 x 13.9 mm
重量,169 gram
操控,輕觸式
電池種類,鋰電池 (1400mAh)
可更換電池,不詳
通話時間,3G 最長可達 6.5 小時 / 2G 最長可達 11 小時
備用時間,3G 最長可達 465 小時 / 2G 最長可達 540 小時
RAM 容量,16 GB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4 吋
螢幕類別,Clearblack AMOLED
螢幕解像度,640 X 360
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,3800 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,9X
視像鏡頭,支援
閃光燈,LED + Xenon
相機功能,"4100 萬像感光元件, 最大像素為 3800 萬.支援長寬比率和解像度：全16:9 2 MP, 5 MP [預設模式], 8 MP, 34 MP) 4:3 (3 MP, 5 MP, 8 MP, 38 MP)"
短片拍攝,支援
短片解像度,"1080p, 30fps"
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WAV
短片播放格式,MPEG4、H.263、H.264
收音機,立體聲 FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v3.0、A2DP
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,AGPS
電腦連線,microUSB 2.0
視頻輸出,-
