0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2010 年 10 月
推出日期,約 2010 年 10 月
價格,"約 HK$3,698更新日期：2011-05-13"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
中央處理器,ARM 11 680MHz
操作系統及版本,Symbian ^3 OS
機身顏色,黑色
尺寸,113.5 x 59.1 x 12.9 mm
重量,135 gram
操控,輕觸式
電池種類,鋰電池 (1200mAh)
可更換電池,不詳
通話時間,330 分鐘
備用時間,400 小時
RAM 容量,16GB / RAM:256MB、ROM:512MB
ROM 容量,-
可擴充記憶,-
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.5 吋
螢幕類別,AMOLED
螢幕解像度,360 x 640
螢幕備註,Multi-Touch
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,支援
閃光燈,Xenon 閃光燈
相機功能,"Carl Zeiss optics, Geo-tagging, face and smile detection"
短片拍攝,720p@30fps
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,Stereo FM收音機RDS
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.1、A2DP
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,"Wi-Fi 802.11 b/g/n, UPnP"
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,支援
