0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2020 年 9 月
推出日期,約 2020 年 9 月
價格,"約 HK$3,798更新日期：2021-02-03"
網絡系統,"5G NR n1, n2, n3, n5,n7, n8, n28, n38, n40, n41, n66, n71, n78 GSM 850, 900 35 dBm GSM 1800, 1900 32 dBm WCDMA 1, 2, 4, 5, 8 25 dBm LTE 1, 2, 3, 4, 5, 7, 8,12, 13, 17, 20, 28, 38, 39, 40, 41, 66, 71"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 765G
操作系統及版本,Android 10
機身顏色,極夜
尺寸,171.90 x 78.56 x 8.99 mm
重量,227 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.81 吋
螢幕類別,PureDisplay
螢幕解像度,2340 x 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 6400 萬 像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,2400 萬像素
閃光燈,Dual high CRI Rear flash
相機功能,主鏡頭 ZEISS Optics PureView 四主鏡頭成像系統 。6400 萬像素主鏡頭、1200 萬像素超廣角鏡頭、200 萬像素景深輔助和 200 萬像素微距鏡頭 雙高顯色性後置閃光燈 前置鏡頭 2400 萬像素 其他 ZEISS Optics
短片拍攝,MP4
短片解像度,4K (30fps)
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,GPS/AGPS+GLONASS+Beidou
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
