0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2021 年 6 月
推出日期,約 2021 年 6 月
價格,"約 HK$1,798更新日期：2021-08-30"
網絡系統,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only) 3G bands HSDPA 850 / 900 / 1900 / 2100 - International HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - LATAM 4G bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41"
Sim 咭情況,真三卡槽
操作系統,Android
中央處理器,MTK Helio G35
圖像處理器,IMG PowerVR GE8320
操作系統及版本,Android 11
機身顏色,白、藍
尺寸,168.94 x 79.7 x 9.1 mm
重量,197 gram
操控,輕觸式
電池種類,5050 mAh
可更換電池,不詳
通話時間,不詳
備用時間,不詳
RAM 容量,4GB RAM
ROM 容量,128GB ROM
可擴充記憶,micro SD
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.52 吋
螢幕類別,TFT
螢幕解像度,1600 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 4800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,800 萬像素
閃光燈,支援
相機功能,後置相機:48 MP Main + 5 MP Ultrawide + 2 MP 微距 + 2 MP Depth 前置鏡頭:8 MP
短片拍攝,-
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,"A-GPS, GLONASS, BDS"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
