0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,約 2010 年 4 月
推出日期,約 2010 年 4 月
價格,"約 HK$2,198更新日期：2010-04-14"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統及版本,Symbian OS v9.3 S60 rel. 3.2
機身顏色,紅色、藍色、灰色、粉紅色、青色、紫色
尺寸,95.2 x 46.1 x 15.9 mm
重量,110 gram
操控,數字鍵盤
電池種類,鋰電池 (860mAh)
可更換電池,不詳
通話時間,240 分鐘
備用時間,300 小時
RAM 容量,45MB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,16GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.2 吋
螢幕類別,-
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,QCIF
閃光燈,支援
短片拍攝,VGA@15fps
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、WMA、WAV、RA、M4A
短片播放格式,3GP、MP4、WMV、RV
收音機,Stereo FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.1、A2DP
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,-
gps 功能,-
電腦連線,microUSB 2.0
視頻輸出,-
