0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,vivo
發表日期,約 2020 年 8 月
推出日期,約 2020 年 11 月
價格,"約 HK$3,398更新日期：2021-12-24"
網絡系統,2G GSM850/900/1800/1900 3G WCDMAB1/B2/B4/B5/B8 4G FDD-LTEB1/B2/B3/B4/B5/B7/B8/B12/B17/B18/B19/B20/B26/B28/B32/B66 4G TDD-LTEB38/B39/B40/B41 5Gn1/n3/n7/n28/n78
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 765G
圖像處理器,Adreno 620
操作系統及版本,Android 10
機身顏色,水鏡、夜幕
尺寸,162.05×74.97×8.96 mm
重量,200 gram
操控,輕觸式
電池種類,4350mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,128GB ROM
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.44 吋
螢幕類別,AMOLED
螢幕解像度,2400 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,四鏡頭 4800像素
自動對焦,支援
光學防震,不支援
光學變焦,2 X
數碼變焦,-
視像鏡頭,3200 萬像素
閃光燈,支援
相機功能,相機Front 32MP / Rear 48MP+13MP+8MP+2MP 光圈Front f/2.0（32MP），Rear f/1.79（48MP）+f/2.46（13MP）+f/2.2（8MP）+f/2.4（2MP） 閃光燈後置閃光燈 拍攝模式專業模式、超級月亮、全景、夜景、人像、拍照、錄像、HDR、微距
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC、AMR、MIDI、OGG、FLAC、WMA、WAV、APE、MP3
短片播放格式,MP4、3GP、AVI
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.1
紅外線支援,不支援
流動數據,"5G,LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,2.4G wifi MIMO、5G(MIMO)
gps 功能,支援
電腦連線,USB-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,支援 vivo FlashCharge (33W)
