0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,vivo
發表日期,約 2019 年 9 月
推出日期,約 2019 年 10 月
價格,"約 HK$6,698更新日期：2021-12-24"
網絡系統,2G GSM:850/900/1800/1900; 2G CDMA:BC0/BC1;（NEX 3 5G 8GB版本與12GB版本不支持此頻率） 3G WCDMA:B1/B2/B4/B5/B8; 3G CDMA2000:BC0/ BC1;（NEX 3 5G全網通版本不支持此頻率） 3G TD-SCDMA:B34/B39; 4G TDD-LTE:B34/B38/B39/B40/B41; 4G FDD-LTE:B1/B2/B3/B4 /B5/B7/B8/B12/B17/B18/B19/B20/B26/B28A/B28B; 5G NR:n41/n78（僅NEX 3 5G支持此頻率）
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,Funtouch OS 9.1
中央處理器,Snapdragon 855+
圖像處理器,Adreno 640
操作系統及版本,Android 9
機身顏色,深空流光 (黑)
尺寸,167.44 x 76.14 x 9.4 mm
重量,217 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB
ROM 容量,256GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.89 吋
螢幕類別,AMOLED
螢幕解像度,2256 X 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,2 X
數碼變焦,20X
視像鏡頭,1600 萬像素
閃光燈,支援
相機功能,前置攝像頭像素 1600 萬像素 前置攝像頭光圈 F/2.09 後置攝像頭像素 6400 萬像素主攝+1300萬像素超廣角/微距+1300萬像素長焦 後置攝像頭光圈 F/1.8（主攝），F/2.2（廣角），F/2.48（長焦） 拍攝模式 全景、美顏、拍照、錄像、AR萌拍
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC/AMR/MIDI/OGG/FLAC/WMA/WAV/APE/MP3
短片播放格式,支援
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,WLAN 2.4G， WLAN 5.1G， WLAN 5.8G
gps 功能,支持（包括BDS/GPS/GLONASS/Galileo）
電腦連線,USB-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,AK4377A HiFi 晶片
