0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,vivo
發表日期,約 2018 年 9 月
推出日期,約 2018 年 9 月
價格,"約 HK$1,398更新日期：2021-12-24"
網絡系統,GSM: 850/900/1800/1900MHz WCDMA: 850/900/2100MHz FDD-LTE: 700/850/900/1800/2100/2600MHz TDD-LTE: 1900/2300/2535-2655/2570-2620MHz
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Mediatek MT6762 Helio P22
圖像處理器,IMG PowerVR GE8320 GPU
操作系統及版本,Android 8.0
機身顏色,黑、金
尺寸,155.1 x 75 x 7.8 mm
重量,147 gram
操控,輕觸式
電池種類,3260 mAh
可更換電池,不支援
通話時間,最長可達 20 小時
備用時間,3G 最長可達 400 小時
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.22 吋
螢幕類別,LCD
螢幕解像度,1520 X 720
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,LED
相機功能,後置：單張拍攝，HDR，專業拍照，美顏，慢鏡頭，延時攝影(快鏡頭)，全景，文檔矯正，PDAF，動態照片、濾鏡、手掌拍照、語音拍照 前置：單張拍攝，HDR，美顏，全景，動態照片、濾鏡、手掌拍照、語音拍照、人像背景虛化
短片拍攝,MP4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"WAV, MP3, AMR-NB, AMR-WB, MIDI, APE, FLAC, Vorbis, APE"
短片播放格式,"MP4,3GP,AVI"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,藍牙 5.0 無線技術
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi 802.11 a/b/g/n/ac2.4/
gps 功能,A-GNSS GPS + GLONASS
電腦連線,USB type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
