0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,vivo
發表日期,約 2022 年 1 月
推出日期,約 2022 年 1 月
不同版本,"8GB+128GB HK$3,49812GB+256GB HK$3,998"
價格,"約 HK$3,498更新日期：2022-01-20"
網絡系統,2G GSMB2/B3/B5/B8 2G CDMABC0 3G WCDMAB1/B2/B4/B5/B8 4G FDD-LTEB1/B2/B3/B4/B5/B7/B8/B12/B17/B18/B19/B20/B26/B28/B32 4G TDD-LTEB38/B39/B40/B41 5G TypeNSA + SA n1/n3/n5/n8/n7/n20/n28/n38/n40/n41/n77/n78
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,MTK Dimensity 920
操作系統及版本,Android 11
機身顏色,黑、金
尺寸,157.20×72.42×7.55 mm
重量,179 gram
操控,輕觸式
電池種類,4200mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB/12GB RAM
ROM 容量,128GB/256GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.44 吋
螢幕類別,AMOLED
螢幕解像度,2400×1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 6400 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,5000 萬像素
閃光燈,支援
短片拍攝,MP4
短片解像度,4K (60 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.2
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a / b / g / n/ AC /ax
gps 功能,支援
電腦連線,USB Type-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
