0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,vivo
發表日期,約 2019 年 12 月
推出日期,約 2019 年 12 月
價格,"約 HK$1,998更新日期：2020-01-02"
網絡系統,2G GSM:B2/3/5/8 CDMA:BC0 3G WCDMA:B1/4/5/8 4G FDD-LTE:B1/3/4/5/7/8/28 4G TDD-LTE:B38/39/40/41
Sim 咭情況,2 Nano SIMs 及 1 microSD Card
操作系統,Android
操作介面,Funtouch OS 9.2
中央處理器,MT6768
圖像處理器,Arm G52
操作系統及版本,Android 9
機身顏色,黑、白
尺寸,162.15 X 76.47 X 8.89 mm
重量,193 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.53 吋
螢幕類別,TFT
螢幕解像度,2340 x 1080
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1600 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,1600 萬像素
閃光燈,支援
相機功能,16 MP 主鏡頭 8 MP 超廣角鏡頭 2 MP 微距鏡頭 人像（AI美顏），拍照，錄影，專業模式，全景，慢鏡頭，延時攝影，HDR，虛化，超廣角，微距，時間浮水印，機型浮水印，濾鏡，構圖線，倒計時，文檔矯正，AR萌拍，動態照片
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA"
短片播放格式,"MP4, 3GP, AVI, TS, MKV, FLV"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙5.0
紅外線支援,不支援
流動數據,"LTE, HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,2.4GHz/5GHz
gps 功能,"GPS, BeiDou, GLONASS, Galileo"
電腦連線,USB 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
