0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Microsoft
發表日期,約 2015 年 9 月
推出日期,約 2015 年 11 月
價格,"約 HK$2,788更新日期：2016-08-04"
網絡系統,"FDD-LTE：Band 1 (2100 MHz), Band 2 (1900 MHz), Band 3 (1800 MHz), Band 4 (1700/2100 MHz), Band 5 (850MHz), Band 7 (2600 MHz), Band 8 (900MHz), Band 12 (700 MHz), Band 17 (700MHz), Band 20 (800MHz), Band 28 (700 MHz) D-LTE：Band 38 (2570-2620 MHz), Band 40 (2300-2400 MHz) WCDMA：Band 1 (2100 MHz), Band 2 (1900 MHz), Band 4 (1700/2100 MHz), Band 5 (850 MHz), Band 8 (900 MHz) GSM：850 MHz, 900 MHz, 1800 MHz, 1900 MHz"
Sim 咭情況,設單卡版及雙卡版
操作系統,Windows Phone
中央處理器,Snapdragon 880 六核 2.0 GHz CPU
圖像處理器,Adreno 405
操作系統及版本,Windows 10
機身顏色,黑、白
尺寸,145 x 73.42x 8.2 mm
重量,150 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不支援
通話時間,3G 長達 19 小時
備用時間,3G 長達 288 小時
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,200GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.2 吋
螢幕類別,IPS
螢幕解像度,2560 X 1440
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2000 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,2X
視像鏡頭,500 萬素
閃光燈,支援
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Market Place
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.1
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
