Score,Word
0.23181171715259552,市售
0.17328117787837982,低階
0.1712663322687149,前置
0.13901160657405853,額外
0.13656629621982574,雙
0.10320029407739639,數位
0.1024143174290657,超大
0.09535268694162369,單
0.09056709706783295,外出用
0.089028000831604,重度
0.06642661243677139,工作用
0.04524722322821617,多餘
0.04457102715969086,主
0.03054232709109783,高通
0.02541385591030121,主要
0.016152398660779,二手
0.00571480905637145,多重
-0.022166261449456215,原來
-0.037262145429849625,些微
-0.04551607370376587,特定
-0.06299392133951187,上上
-0.07536669075489044,最佳
