Score,Word
0.23181171715259552,市售
0.2225499302148819,可用
0.1712663322687149,前置
0.15832436084747314,多工
0.150404155254364,新款
0.14703643321990967,機用
0.14061325788497925,單一
0.13901160657405853,額外
0.12766124308109283,舊有
0.1243351474404335,同級
0.09748237580060959,有線
0.09331152588129044,原
0.09275931119918823,微距
0.09124728292226791,輕度
0.08141105622053146,原本
0.05795491486787796,長方
0.055090177804231644,長焦
0.05257343500852585,超
0.04922263324260712,全面
0.03288642317056656,日常
0.027984540909528732,橫
0.024173405021429062,二合一
0.016152398660779,二手
-0.0021909279748797417,名
-0.010036004707217216,售後
-0.024941999465227127,單賣
-0.02940032258629799,眾
-0.056441910564899445,中等
-0.05758840590715408,唯一
-0.058748260140419006,中上
-0.06858058273792267,聖
-0.08363568037748337,祖傳
-0.09541228413581848,潑墨
