Post Title,Link,Phone_Name,Brand_Name
"['1"" 相機攝力比試！Sony Xperia Pro-I VS Sharp Aquos R7']",https://www.dcfever.com/news/readnews.php?id=33457,Sharp Aquos R7,sharp
