0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2016 年 11 月
推出日期,約 2016 年 11 月
價格,"約 HK$4,999更新日期：2016-10-28"
網絡系統,4G FDD LTE B1 + B3 + B7 + B8 4G TDD LTE B39 + B40 + B41 3G WCDMA 850 + 900 + 2100 2G GSM 四頻
操作系統,Android
中央處理器,Qualcomm Snapdragon 820
機身顏色,黑、金
尺寸,153.3 x 75.3 x 5.2 mm mm
重量,136 gram
操控,輕觸式
電池種類,2600 mAh
可更換電池,不支援
通話時間,最長 14 小時
備用時間,最長 400 小時
RAM 容量,4GB RAM
ROM 容量,64GB ROM
可擴充記憶,micro SD
最大支援記憶體,256GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,AMOLED
螢幕解像度,2560 X 1440
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,雙色 LED
相機功能,支援 True Zoom 相機模組
短片拍攝,mp4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.1
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB Type-C
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
