0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,-
推出日期,-
網絡系統,GSM 850 / GSM 900 / GSM 900 / GSM 1800 / GSM 1900
機身顏色,銀色
尺寸,113.5 x 49 x 11.5 mm
重量,96 gram
電池種類,鋰電池 (780 mAh)
可更換電池,不詳
通話時間,400 分鐘
備用時間,350 小時
RAM 容量,20MB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,2GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,-
螢幕類別,TFT
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,200 萬像素
自動對焦,不支援
光學防震,不詳
光學變焦,-
數碼變焦,8X
視像鏡頭,-
閃光燈,不支援
短片拍攝,影片拍攝 (MPEG4)
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、AAC+、WMA
短片播放格式,MPEG4、3GPP
收音機,-
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,A2DP
紅外線支援,不支援
流動數據,GPRS
wifi 功能,-
gps 功能,-
電腦連線,-
視頻輸出,-
