0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2014 年 9 月
推出日期,約 2014 年 9 月
價格,"約 HK$1,798更新日期：2016-06-28"
網絡系統,不詳
操作系統,Android
中央處理器,A7 架構四核 1.2 GHz
操作系統及版本,Android 4.4
機身顏色,黑、白
尺寸,70.7 x 141.5 x 10.99 mm
重量,145 gram
操控,輕觸式
電池種類,2070 mah
可更換電池,不支援
通話時間,-
備用時間,-
RAM 容量,1GB RAM
ROM 容量,8GB
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,130 萬素
閃光燈,不支援
短片拍攝,mp4
短片解像度,1280 X 720
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、aac、aac+、eaac+、amr、wb-amr、midi、ogg
短片播放格式,.3gp、.3g2、.mp4、.wmv (Windows Media Video 9)、.avi (MP4 ASP 和 MP3)
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi 802.11 b/g/n
gps 功能,支援
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,支援升 Android L
