0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2016 年 1 月
推出日期,約 2016 年 1 月
價格,"約 HK$1,899更新日期：2016-01-13"
網絡系統,"LTE: B1(2100), B3(1800), B7(2600), B8(900), B28(700 APT) TDD-LTE: B40 (2300) WCDMA: B1(2100)/5(850)/8(900)/19(800) GSM: 850/900/1800/1900"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 615 八核 CPU
圖像處理器,Adreno 405
操作系統及版本,Android 6.0
機身顏色,黑、白
尺寸,142.1 X 72.4 X 11.6 mm
重量,155 gram
操控,輕觸式
電池種類,2470 mAh
可更換電池,不支援
通話時間,3G 長達 13 小時
備用時間,3G 長達 400 小時
RAM 容量,2GB RAM
ROM 容量,16GB ROM
可擴充記憶,Micro SD
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,4X
視像鏡頭,500 萬素
閃光燈,雙 LED
短片拍攝,MP4
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.0 LE
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,802.11a/b/g/n/
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,IP67 防水級別
