0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2009 年 12 月
推出日期,約 2009 年 12 月
價格,"約 HK$3,980更新日期：2010-07-14"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,ARM Cortex A8 550MHz
操作系統及版本,Android OS 2.0 (Eclair)
機身顏色,黑色
尺寸,115.8 x 60 x 13.7 mm
重量,169 gram
操控,輕觸式、全 QWERTY 鍵盤
電池種類,鋰電池 (1400mAh)
可更換電池,不詳
通話時間,390 分鐘
備用時間,350 小時
RAM 容量,16GB
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.7 吋
螢幕類別,TFT
螢幕解像度,480 x 854
螢幕備註,輕觸式
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,-
閃光燈,支援
短片拍攝,D1 (720x480 pixels)@24fps
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WAV、WMA9
短片播放格式,MPEG4、H.263、H.264、WMV9
收音機,-
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.0、A2DP
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g)
gps 功能,GPS、AGPS、Google Maps Navigation
電腦連線,microUSB 2.0
視頻輸出,-
