0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2017 年 10 月
推出日期,約 2017 年 10 月
價格,"約 HK$1,399更新日期：2018-01-12"
網絡系統,GSM 850/900/1800/1900 MHz CDMA 850 WCDMA 850/900/1700/1900/2100 MHz CDMA 1900/850+ LTE TDD Band 38/41 FDD Band 1/2/4/5/7/8/12/13/17/25/26/66
Sim 咭情況,雙咭 (nano)
操作系統,Android
中央處理器,MTK6737 1.3 GHz 四核心處理器
圖像處理器,Mali-T720
操作系統及版本,Android 7.1
機身顏色,黑
尺寸,155 x 77.5 x 9.6 mm
重量,198 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,3G 最長可達 18 小時
備用時間,3G 最長可達 550 小時
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,TFT
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,-
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,數碼變焦
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, 3GP, MOV, MKV, AVI ,FLV, MPEG"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不支援
藍牙支援,"ver.4.2, A2DP, LE, aptX"
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11a/b/g/n Wi-Fi hotspot
gps 功能,GPS
電腦連線,Micro USB
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
