0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2011 年 11 月
推出日期,約 2011 年 11 月
價格,"約 HK$3,988更新日期：2011-11-28"
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,1 GHz
操作系統及版本,Android OS 2.3
機身顏色,黑色
尺寸,119.5 x 62 x 11.65 mm
重量,130 gram
操控,輕觸式、QWERTY 鍵盤
電池種類,1600mAh
可更換電池,不詳
通話時間,最長可達 8 小時
備用時間,最長可達 312 小時
RAM 容量,512 MB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,3.1 吋
螢幕類別,TFT
螢幕解像度,480 x 640
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,-
像素,500 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,-
閃光燈,LED
短片拍攝,-
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,-
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v2.1、A2DP
紅外線支援,不支援
流動數據,-
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,支援
電腦連線,USB 2.0
視頻輸出,-
