0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2014 年 10 月
推出日期,約 2014 年 10 月
價格,"約 HK$2,998更新日期：2018-10-07"
網絡系統,GSM: 850/900/1800/1900MHz WCDMA Bands: 1/2/4/5/6/8/9/19 LTE Bands: 1/3/5/7/8/9/19/20/28/41
操作系統,Android
中央處理器,Snapdragon 805 四核 2.7 GHz CPU
圖像處理器,Adreno 420
操作系統及版本,Android 5.0
機身顏色,藍、白
尺寸,82.98 x 159.26 x 10.06 mm
重量,184 gram
操控,輕解式
電池種類,3220 mAh
可更換電池,不支援
通話時間,最長 24 小時
備用時間,最長 330 小時
RAM 容量,3GB RAM
ROM 容量,-
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.96 吋
螢幕類別,AMOLED
螢幕解像度,2560 X 1440
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1300 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,-
視像鏡頭,200 萬像素
閃光燈,LED
短片拍攝,MP4
短片解像度,4K
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,aac、.amr、.ogg、.m4a、.mid、.mp3、.wav、.wma (Windows Media Audio 9)
短片播放格式,mp4 / 3pg / avi / asf / wmv / mkv / webm / flv / divx
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 4.0
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,IEEE 802.11 a/ac/b/g/n
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,USB 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
