0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2015 年 3 月
推出日期,約 2015 年 4 月
價格,"約 HK$3,850更新日期：2015-09-01"
網絡系統,2G GSM/GPRS/EDGE：850/900/1800/1900 MHz 3G UMTS：850/900/1900/2100 MHz 4G FDD-LTE： B1 (2100MHz)/ B3 (1800MHz)/ B5 (850MHz)/ B7 (2600MHz)/ B8 (900MHz)/ B20 (800MHz)/B28 (700MHz) 4G TD-LTE： B38 (2600MHz)/ B40 (2300MHz)/ B41 (2600MHz)
操作系統,Android
操作介面,HTC Sense 7
中央處理器,Snapdragon 810 八核 CPU (4 核 2 GHz + 4 核 1.5 GHz)
圖像處理器,Adreno 430
操作系統及版本,Android 5.0.2
機身顏色,玫瑰金搭配月光銀、晶絲灰、香檳金及金色搭配粉紅
尺寸,144.6 x 69.7 x 9.61 mm
重量,157 gram
操控,輕觸式
電池種類,2840mAh
可更換電池,不支援
通話時間,2G 長達 25.4 小時 /3G 長達 21.7 小時
備用時間,2G 長達 391 小時 / 3G 長達 402 小時
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,microsd
最大支援記憶體,2TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,Super LCD 3
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,2000 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,400 萬像素
閃光燈,雙色 LED 閃燈
短片拍攝,mp4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,aac、.amr、.ogg、.m4a、.mid、.mp3、.wav、.wma、 ac3、ec3、eac3、.flac
短片播放格式,3gp、.3g2、.mp4、.wmv、.av
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.1
紅外線支援,支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n/ac)
gps 功能,支援
電腦連線,usb 2.0
視頻輸出,Mirror Cast
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
備註,設有 HTC BoomSound with Dolby Audio 前置立體聲揚聲器
