0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2013 年 5 月
推出日期,約 2013 年 5 月
價格,"約 HK$3,298更新日期：2013-12-04"
網絡系統,UMTS/HSPA: 850/900/2100 MHz GSM/GPRS/EDGE: 850/900/1800/1900 MHz ( 900/1800/1900)
操作系統,Android
中央處理器,四核 1.2GHz
操作系統及版本,Android 4.2
機身顏色,灰
尺寸,145.5 x 72 x 10.3 mm
重量,149 gram
操控,輕觸式
電池種類,2100 mAh
可更換電池,不詳
通話時間,最長 11.6 小時 (3G)
備用時間,最長 582 小時 (3G)
RAM 容量,1GB RAM / 8GB ROM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,64GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,SLCD
螢幕解像度,540 X 960
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,不支援
數碼變焦,不支援
視像鏡頭,130 萬像
閃光燈,支援
相機功能,800 萬畫素彩色相機、自動對焦、LED閃光燈 專用 HTC ImageChip 獨立晶片 BSI 感測器 F2.0 大光圈和 28 mm 鏡頭 自動智慧閃光燈，可根據物體距離自動設定閃光亮度 支援快速連拍
短片拍攝,mp4
短片解像度,1280 X 720
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,aac、.amr、.ogg、.m4a、.mid、.mp3、.wav、.wma (Windows Media Audio 9)
短片播放格式,.3gp、.3g2、.mp4、.wmv (Windows Media Video 9)、.avi (MP4 ASP 和 MP3)
收音機,不支援
串流播放格式,支援
聲控功能,Google Talk
來電提示,震動提示 / 來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,Bluetooth V4.0 aptX
紅外線支援,不支援
流動數據,雙卡雙待: SIM卡槽 1 支援HSPA/WCDMA與GSM/GPRS/EDGE，SIM卡槽 2 支援GSM/GPRS。
wifi 功能,IEEE 802.11 /b/g/n
gps 功能,GPS/AGPS+GLNOSS
電腦連線,micro-USB 2.0
視頻輸出,DLNA、 MHL、供作 USB
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.htc.com/hk-tc/smartphones/htc-desire-700-dual-sim/#specs
